"tagID","projectID","tsStart","tsEnd","tsStartCode","tsEndCode"
22114,113,1507197600,1514764740,1,1
22115,119,1467939600,1512524194.55791,1,3
22116,124,1480447800,1498867140,1,1
22117,124,1480447800,1498867140,1,1
22118,124,1481065200,1498867140,1,1
22119,124,1481068800,1498867140,1,1
22120,124,1481110799,1498867140,1,1
22121,124,1481558400,1498867140,1,1
22122,124,1481558400,1498867140,1,1
22123,124,1481558400,1498867140,1,1
22124,124,1481558400,1498867140,1,1
22125,124,1481558400,1498867140,1,1
22126,124,1481558400,1498867140,1,1
22127,124,1481558400,1498867140,1,1
22128,124,1475280000,1491579089.74311,2,3
22129,124,1481558400,1498867140,1,1
22130,124,1481558400,1498867140,1,1
22131,124,1481562000,1498867140,1,1
22132,124,1481562000,1498867140,1,1
22133,124,1481562000,1498867140,1,1
22134,124,1481562000,1498867140,1,1
22135,124,1481562000,1498867140,1,1
22136,124,1512325800,1530403140,1,1
22137,124,1481562000,1498867140,1,1
22138,124,1481562000,1498867140,1,1
22139,124,1481562000,1498867140,1,1
22140,124,1481566500,1498867140,1,1
22141,124,1481566500,1498867140,1,1
22142,124,1512325800,1530403140,1,1
22143,124,1481652000,1498867140,1,1
22144,124,1481652000,1498867140,1,1
22145,124,1481652000,1498867140,1,1
22146,124,1512325800,1530403140,1,1
22147,124,1481652000,1498867140,1,1
22148,124,1481652000,1498867140,1,1
22149,124,1481652000,1498867140,1,1
22150,124,1512325800,1530403140,1,1
22151,124,1481652000,1498867140,1,1
22152,124,1481652000,1498867140,1,1
22153,124,1481652000,1498867140,1,1
22154,124,1481652000,1498867140,1,1
22155,124,1481652000,1498867140,1,1
22156,124,1481652000,1498867140,1,1
22157,124,1481652000,1498867140,1,1
22158,124,1481652000,1498867140,1,1
22159,124,1481652000,1498867140,1,1
22160,124,1481652000,1498867140,1,1
22161,124,1481652000,1498867140,1,1
22162,124,1481652000,1498867140,1,1
22163,124,1481110799,1498867140,1,1
22164,124,1481121900,1498867140,1,1
22165,124,1475280000,1491578919.75442,2,3
22166,124,1481121900,1498867140,1,1
22167,124,1481122800,1498867140,1,1
22168,124,1481131200,1498867140,1,1
22169,124,1481131200,1498867140,1,1
22170,124,1481131200,1498867140,1,1
22171,124,1481131200,1498867140,1,1
22172,124,1481132700,1498867140,1,1
22173,124,1481133600,1498867140,1,1
22174,124,1481138100,1498867140,1,1
22175,124,1481139900,1498867140,1,1
22176,124,1481139900,1498867140,1,1
22177,124,1512325800,1530403140,1,1
22178,124,1481382000,1498867140,1,1
22179,124,1481382000,1498867140,1,1
22180,124,1481463000,1498867140,1,1
22181,124,1481463000,1498867140,1,1
22182,124,1481463000,1498867140,1,1
22183,124,1481463000,1498867140,1,1
22184,124,1481463000,1498867140,1,1
22185,124,1481463000,1498867140,1,1
22186,124,1481463000,1498867140,1,1
22187,124,1481463000,1498867140,1,1
22188,124,1481463000,1498867140,1,1
22189,124,1481463000,1498867140,1,1
22190,124,1481463000,1498867140,1,1
22191,124,1481463000,1498867140,1,1
22192,124,1481463000,1498867140,1,1
22193,124,1481463000,1498867140,1,1
22194,124,1481463000,1498867140,1,1
22195,124,1481463000,1498867140,1,1
22196,124,1481463000,1498867140,1,1
22197,124,1481463000,1498867140,1,1
22198,124,1481463000,1498867140,1,1
22199,124,1481463000,1498867140,1,1
22200,124,1475280000,1491579004.74915,2,3
22201,124,1481463000,1498867140,1,1
22202,124,1481463000,1498867140,1,1
22203,124,1481463000,1498867140,1,1
22204,124,1512325800,1530403140,1,1
22205,124,1481554800,1498867140,1,1
22206,124,1481554800,1498867140,1,1
22207,124,1481554800,1498867140,1,1
22208,124,1481554800,1498867140,1,1
22209,124,1481554800,1498867140,1,1
22210,124,1481554800,1498867140,1,1
22211,124,1481558400,1498867140,1,1
22212,124,1481740200,1498867140,1,1
22213,124,1481740200,1498867140,1,1
22214,124,1481740200,1498867140,1,1
22215,124,1481740200,1498867140,1,1
22216,124,1481740200,1498867140,1,1
22217,124,1481740200,1498867140,1,1
22218,124,1481740200,1498867140,1,1
22219,124,1481743800,1498867140,1,1
22220,124,1481743800,1498867140,1,1
22221,124,1481743800,1498867140,1,1
22222,124,1481743800,1498867140,1,1
22223,124,1481742000,1498867140,1,1
22224,124,1481742000,1498867140,1,1
22225,124,1481742000,1498867140,1,1
22226,124,1481742000,1498867140,1,1
22227,124,1481742000,1498867140,1,1
22228,124,1481742000,1498867140,1,1
22229,124,1481743800,1498867140,1,1
22230,124,1481742000,1498867140,1,1
22231,124,1481743800,1498867140,1,1
22232,124,1481743800,1498867140,1,1
22233,124,1481743800,1498867140,1,1
22234,124,1481743800,1498867140,1,1
22235,124,1481743800,1498867140,1,1
22236,124,1481743800,1498867140,1,1
22237,124,1481743800,1498867140,1,1
22238,124,1481830200,1498867140,1,1
22239,124,1481830200,1498867140,1,1
22240,124,1481830200,1498867140,1,1
22241,124,1481830200,1498867140,1,1
22242,124,1481830200,1498867140,1,1
22243,124,1481830200,1498867140,1,1
22244,124,1481830200,1498867140,1,1
22245,124,1481830200,1498867140,1,1
22246,124,1481830200,1498867140,1,1
22247,124,1481830200,1498867140,1,1
22248,124,1481830200,1498867140,1,1
22249,124,1481830200,1498867140,1,1
22250,124,1481830200,1498867140,1,1
22251,124,1481830200,1498867140,1,1
22252,124,1481830200,1498867140,1,1
22253,124,1512194400,1530403140,1,1
22254,124,1512325800,1530403140,1,1
22255,124,1512325800,1530403140,1,1
22256,124,1512325800,1530403140,1,1
22257,124,1512325800,1530403140,1,1
22258,124,1512325800,1530403140,1,1
22259,124,1512325800,1530403140,1,1
22260,124,1475280000,1491578919.75442,2,3
22261,124,1512325800,1530403140,1,1
22262,124,1512104400,1530403140,1,1
22263,124,1512104400,1530403140,1,1
22264,124,1512104400,1530403140,1,1
22265,124,1512104400,1530403140,1,1
22266,124,1512104400,1530403140,1,1
22267,124,1512104400,1530403140,1,1
22268,124,1512104400,1530403140,1,1
22269,124,1512104400,1530403140,1,1
22270,124,1512104400,1530403140,1,1
22271,124,1512104400,1530403140,1,1
22272,124,1512104400,1530403140,1,1
22273,124,1512104400,1530403140,1,1
22274,124,1512104400,1530403140,1,1
22275,124,1512104400,1530403140,1,1
22276,124,1512104400,1530403140,1,1
22277,124,1512104400,1530403140,1,1
22278,124,1512104400,1530403140,1,1
22279,124,1512104400,1530403140,1,1
22280,124,1512104400,1530403140,1,1
22281,124,1512104400,1530403140,1,1
22282,124,1512104400,1530403140,1,1
22283,124,1512104400,1530403140,1,1
22284,124,1512104400,1530403140,1,1
22285,124,1512104400,1530403140,1,1
22286,124,1512104400,1530403140,1,1
22287,124,1512104400,1530403140,1,1
22288,124,1512104400,1530403140,1,1
22289,124,1475280000,1491579004.74915,2,3
22290,124,1512104400,1530403140,1,1
22291,124,1512414000,1530403140,1,1
22292,124,1512104400,1530403140,1,1
22293,124,1512104400,1530403140,1,1
22294,124,1475280000,1491578834.75892,2,3
22295,124,1512104400,1530403140,1,1
22296,124,1512104400,1530403140,1,1
22297,124,1512104400,1530403140,1,1
22298,124,1512104400,1530403140,1,1
22299,124,1512194400,1530403140,1,1
22300,124,1512194400,1530403140,1,1
22301,124,1512194400,1530403140,1,1
22302,124,1512194400,1530403140,1,1
22303,124,1512194400,1530403140,1,1
22304,124,1512194400,1530403140,1,1
22305,124,1512194400,1530403140,1,1
22306,124,1512194400,1530403140,1,1
22307,124,1512194400,1530403140,1,1
22308,124,1512194400,1530403140,1,1
22309,124,1512194400,1530403140,1,1
22310,124,1512194400,1530403140,1,1
22311,124,1512194400,1530403140,1,1
22313,124,1475280000,1491578919.75442,2,3
22314,124,1513602000,1530403140,1,1
22315,47,1475280000,1491578834.75892,2,3
22316,124,1513602000,1530403140,1,1
22317,124,1512325800,1530403140,1,1
22318,124,1512325800,1530403140,1,1
22322,124,1513602000,1530403140,1,1
22324,124,1513602000,1530403140,1,1
22325,124,1513604700,1530403140,1,1
22326,124,1513683900,1530403140,1,1
22327,124,1513598400,1530403140,1,1
22328,124,1513683900,1530403140,1,1
22329,124,1513602000,1530403140,1,1
22330,124,1513686600,1530403140,1,1
22333,124,1513683900,1530403140,1,1
22334,124,1513686600,1530403140,1,1
22335,124,1513686600,1530403140,1,1
22336,124,1513692000,1530403140,1,1
22338,124,1513686600,1530403140,1,1
22340,124,1513692000,1530403140,1,1
22341,124,1513692000,1530403140,1,1
22363,124,1513602000,1530403140,1,1
22365,124,1513602000,1530403140,1,1
22366,124,1513602000,1530403140,1,1
22367,124,1513602000,1530403140,1,1
22368,124,1475280000,1491578834.75892,2,3
22369,124,1513602000,1530403140,1,1
22370,124,1513602000,1530403140,1,1
22371,91,1509228000,1532858369.35795,1,3
22372,91,1509228000,1532858369.35795,1,3
22373,91,1476568800,1500199169.35795,1,3
22374,91,1477605600,1501237571.74206,1,3
22375,91,1476309600,1499939969.35795,1,3
22376,91,1476309600,1499940236.42952,1,3
22377,91,1478037600,1501667702.28337,1,3
22378,91,1479412800,1503043169.35795,1,3
22379,91,1477605600,1501235969.35795,1,3
22380,91,1509228000,1532858636.42952,1,3
22381,91,1478037600,1501667969.35795,1,3
22382,91,1478548800,1502179169.35795,1,3
22383,91,1478037600,1501667969.35795,1,3
22384,91,1509228000,1533371917.17585,1,3
22385,91,1478030400,1501660769.35795,1,3
22401,48,1503623700,1555885345.28659,1,3
22402,48,1503611100,1555873140.50378,1,3
22403,48,1503710520,1555972362.896,1,3
22404,48,1504057800,1556319445.28659,1,3
22405,48,1506560160,1558821805.28659,1,3
22406,48,1506644700,1558905950.06292,1,3
22407,48,1509244140,1561506180.50378,1,3
22408,48,1506644700,1558906542.896,1,3
22409,48,1475280000,1527542040.50378,2,3
22410,48,1509407700,1561669345.28659,1,3
22411,83,1474831800,1479227468.71835,1,3
22412,83,1476386100,1480781768.71835,1,3
22413,97,1475280000,1514838913.07615,2,3
22414,97,1475280000,1514839147.81877,2,3
22415,97,1475280000,1514838795.70352,2,3
22416,62,1475280000,1486642926.91932,2,3
22417,62,1475280000,1486642893.16942,2,3
22418,62,1475280000,1486642960.66857,2,3
22419,62,1475280000,1486642933.66922,2,3
22420,62,1475280000,1486642913.41944,2,3
22421,62,1475280000,1486642926.91932,2,3
22422,62,1475280000,1486642906.66946,2,3
22423,62,1475280000,1486642899.91945,2,3
22424,62,1475280000,1486642920.16939,2,3
22425,62,1475280000,1486642920.16939,2,3
22426,62,1475280000,1486642913.41944,2,3
22427,62,1475280000,1486642920.16939,2,3
22428,62,1475280000,1486642899.91945,2,3
22429,62,1475280000,1486643527.55884,2,3
22430,62,1475280000,1486642947.16895,2,3
22431,62,1475280000,1486643527.55884,2,3
22432,62,1475280000,1486642906.66946,2,3
22433,62,1475280000,1486642913.41944,2,3
22434,62,1475280000,1486642913.41944,2,3
22435,62,1475280000,1486642893.16942,2,3
22436,62,1475280000,1486642920.16939,2,3
22437,62,1475280000,1486642960.66857,2,3
22438,62,1475280000,1486642920.16939,2,3
22439,62,1475280000,1486642906.66946,2,3
22440,62,1475280000,1486642913.41944,2,3
22441,62,1475280000,1486642920.16939,2,3
22442,62,1475280000,1486642913.41944,2,3
22443,62,1475280000,1486642947.16895,2,3
22444,62,1475280000,1486642879.66928,2,3
22445,62,1475280000,1486642926.91932,2,3
22446,62,1475280000,1486642940.4191,2,3
22447,62,1475280000,1486642906.66946,2,3
22448,62,1475280000,1486642913.41944,2,3
22449,62,1475280000,1486642940.4191,2,3
22450,62,1475280000,1486642906.66946,2,3
22451,62,1475280000,1486642893.16942,2,3
22452,62,1475280000,1486642933.66922,2,3
22453,62,1475280000,1486642913.41944,2,3
22454,62,1475280000,1486642906.66946,2,3
22455,62,1475280000,1486642920.16939,2,3
22456,62,1475280000,1486642913.41944,2,3
22457,62,1475280000,1486642953.91877,2,3
22458,62,1475280000,1486642920.16939,2,3
22459,62,1475280000,1486642899.91945,2,3
22460,62,1475280000,1486642899.91945,2,3
22461,62,1475280000,1486642940.4191,2,3
22462,62,1475280000,1486642906.66946,2,3
22463,62,1475280000,1486642933.66922,2,3
22464,62,1475280000,1486642913.41944,2,3
22465,62,1475280000,1486642913.41944,2,3
22466,62,1475280000,1486642913.41944,2,3
22467,62,1475280000,1486642960.66857,2,3
22468,62,1475280000,1486642926.91932,2,3
22469,62,1475280000,1486642899.91945,2,3
22471,32,1473294600,1478469229.13347,1,3
22472,32,1473294600,1478469213.45425,1,3
22473,32,1475280000,1480454582.09546,2,3
22474,32,1475280000,1480454613.45425,2,3
22479,32,1475280000,1477893706.20103,2,3
22480,32,1475280000,1477893585.53706,2,3
22486,32,1475280000,1477893625.75886,2,3
22489,32,1475280000,1477893625.75886,2,3
22511,32,1475280000,1484483933.81818,2,3
22512,32,1475280000,1484483898.56875,2,3
22513,32,1475280000,1484483916.19352,2,3
22521,37,1475280000,1494817667.30378,2,3
22522,37,1475280000,1494817433.884,2,3
22523,37,1472860800,1492398992.47286,1,3
22524,37,1472860800,1492398875.77166,1,3
22525,37,1472860800,1492398292.23959,1,3
22526,37,1472860800,1492398934.12248,1,3
22527,37,1472860800,1492398934.12248,1,3
22528,37,1501113600,1520651675.77166,1,3
22529,37,1472860800,1492398875.77166,1,3
22530,37,1472860800,1492398175.52796,1,3
22531,37,1500508800,1520046875.77166,1,3
22532,37,1500508800,1520046817.42042,1,3
22533,37,1500508800,1520046992.47286,1,3
22534,37,1500508800,1520046875.77166,1,3
22535,37,1470009600,1489547675.77166,1,3
22536,37,1500508800,1520046992.47286,1,3
22537,37,1471824000,1491361900.71661,1,3
22538,37,1471824000,1491361375.52796,1,3
22539,37,1500681600,1520219734.12248,1,3
22540,37,1500508800,1520046992.47286,1,3
22541,37,1501113600,1520651734.12248,1,3
22542,37,1503619200,1523157334.12248,1,3
22543,37,1501113600,1520651792.47286,1,3
22544,37,1487808000,1491436740,1,1
22544,37,1503619200,1523157275.77166,1,3
22545,37,1491177600,1501199940,1,1
22545,37,1501200000,1520738134.12248,1,3
22546,37,1501200000,1520738134.12248,1,3
22547,37,1501200000,1520737550.59476,1,3
22548,37,1501113600,1520650858.81459,1,3
22549,37,1475280000,1494817550.59476,2,3
22550,80,1475280000,1482486521.9092,2,3
22551,80,1475280000,1482486449.096,2,3
22552,80,1475280000,1482486496.21097,2,3
22553,100,1467567000,1485707102.11548,1,3
22579,41,1475280000,1480073693.17762,2,3
22580,41,1475280000,1480073711.78862,2,3
22581,57,1475280000,1484108091.17643,2,3
22582,270,1458345600,1467173631.05282,1,3
22582,270,1458345600,1467173631.05282,1,3
22582,270,1458345600,1467173631.05282,1,3
22583,57,1475280000,1484107850.67481,2,3
22584,57,1475280000,1484108051.09415,2,3
22585,57,1475280000,1484107990.96975,2,3
22586,57,1475280000,1484107690.32975,2,3
22587,57,1475280000,1484108111.21736,2,3
22588,57,1475280000,1484107910.80201,2,3
22589,57,1475280000,1484108111.21736,2,3
22590,57,1475280000,1484107970.92801,2,3
22591,270,1458432000,1467260031.05282,1,3
22592,57,1475280000,1484108051.09415,2,3
22593,57,1475280000,1484108051.09415,2,3
22594,57,1475280000,1484107870.71734,2,3
22595,57,1475280000,1484108011.01135,2,3
22596,57,1475280000,1484107890.75974,2,3
22597,57,1475280000,1484108071.13536,2,3
22598,57,1475280000,1484107630.19817,2,3
22599,57,1475280000,1484108051.09415,2,3
22600,57,1475280000,1484108111.21736,2,3
22601,57,1475280000,1484107870.71734,2,3
22602,270,1458345600,1467173510.80201,1,3
22603,270,1458345600,1476485563.63948,1,3
22604,57,1475280000,1493419963.63948,2,3
22605,57,1475280000,1493419963.63948,2,3
22606,57,1475280000,1493419963.63948,2,3
22607,57,1475280000,1493420102.11548,2,3
22608,57,1475280000,1493420102.11548,2,3
22609,270,1458172800,1476312902.11548,1,3
22610,270,1458172800,1476312832.87776,1,3
22611,270,1458086400,1476226432.87776,1,3
22612,270,1458259200,1476399163.63948,1,3
22613,270,1458259200,1476399232.87776,1,3
22614,270,1457568000,1475708032.87776,1,3
22615,270,1457568000,1475708102.11548,1,3
22616,270,1457740800,1475880763.63948,1,3
22617,270,1457568000,1475708102.11548,1,3
22618,270,1457568000,1475708171.35264,1,3
22619,270,1457568000,1475708032.87776,1,3
22620,270,1457568000,1475708032.87776,1,3
22621,270,1457568000,1475708102.11548,1,3
22622,57,1475280000,1493419755.92126,2,3
22623,270,1458086400,1476226502.11548,1,3
22624,270,1458086400,1476226432.87776,1,3
22625,57,1475280000,1493420032.87776,2,3
22626,38,1469975940,1486103326.27987,1,3
22627,38,1469975940,1486103153.18756,1,3
22628,38,1469985600,1486112899.73411,1,3
22629,38,1469988600,1486115899.73411,1,3
22630,38,1470067500,1486194713.18756,1,3
22631,38,1470067500,1486194886.27987,1,3
22632,38,1470067500,1486194799.73411,1,3
22633,38,1470069900,1486197286.27987,1,3
22634,38,1470068400,1486195699.73411,1,3
22635,38,1470079440,1486206826.27987,1,3
22636,38,1470154800,1486282099.73411,1,3
22637,38,1470156360,1486283573.18756,1,3
22638,38,1470160200,1486287499.73411,1,3
22639,38,1470675240,1486802539.73411,1,3
22640,38,1470250200,1486377326.64023,1,3
22641,38,1470330900,1486458286.27987,1,3
22642,38,1470330900,1486458286.27987,1,3
22643,38,1470675240,1486802626.27987,1,3
22644,38,1470675240,1486802626.27987,1,3
22645,38,1470681900,1486809199.73411,1,3
22646,38,1470681900,1486809286.27987,1,3
22647,38,1470682200,1486809586.27987,1,3
22648,38,1470685800,1486813186.27987,1,3
22649,38,1470851100,1486978399.73411,1,3
22650,38,1470925200,1487052586.27987,1,3
22651,38,1470940320,1487067533.18756,1,3
22652,38,1471052700,1487179999.73411,1,3
22653,38,1471052700,1487179999.73411,1,3
22654,38,1471053600,1487180899.73411,1,3
22655,38,1471053600,1487180986.27987,1,3
22656,38,1471057800,1487185099.73411,1,3
22657,38,1471195800,1487323186.27987,1,3
22658,38,1471369800,1487497099.73411,1,3
22659,38,1471359240,1487486626.27987,1,3
22660,38,1471369800,1487497186.27987,1,3
22661,38,1471369800,1487497099.73411,1,3
22662,38,1471369800,1487497013.18756,1,3
22663,38,1471542780,1487670166.27987,1,3
22664,38,1471550040,1487677426.27987,1,3
22665,38,1471641600,1487768899.73411,1,3
22666,38,1471643580,1487770793.18756,1,3
22668,38,1471896540,1488023926.27987,1,3
22669,38,1471924800,1488052186.27987,1,3
22670,38,1472225520,1488352819.73411,1,3
22671,38,1471924800,1488052099.73411,1,3
22672,38,1472225520,1488352819.73411,1,3
22673,38,1472393640,1488520853.18756,1,3
22674,38,1472483280,1488610579.73411,1,3
22675,38,1472576040,1488703253.18756,1,3
22676,38,1472833200,1488960413.18756,1,3
22677,38,1472833800,1488961099.73411,1,3
22678,38,1472837400,1488964699.73411,1,3
22679,38,1472836800,1488964186.27987,1,3
22680,38,1472839800,1488967186.27987,1,3
22681,38,1472845740,1488973039.73411,1,3
22682,38,1472846400,1488973786.27987,1,3
22683,38,1472846700,1488973999.73411,1,3
22684,38,1473077400,1489204699.73411,1,3
22685,38,1473083400,1489210699.73411,1,3
22686,38,1469624760,1485751973.18756,1,3
22687,38,1469711160,1485838546.27987,1,3
22688,38,1469979060,1486106359.73411,1,3
22689,38,1470250500,1486377799.73411,1,3
22690,38,1470252900,1486380199.73411,1,3
22691,38,1470414000,1486541299.73411,1,3
22692,38,1470497400,1486624786.27987,1,3
22693,38,1470496800,1486624013.18756,1,3
22694,3,1476504000,1487323466.54869,1,3
22695,38,1470514800,1486642186.27987,1,3
22696,38,1470521340,1486648553.18756,1,3
22697,38,1470570360,1486697746.27987,1,3
22698,38,1470570360,1486697659.73411,1,3
22699,38,1470570360,1486697573.18756,1,3
22700,38,1470570360,1486697659.73411,1,3
22701,38,1470578400,1486705786.27987,1,3
22702,38,1470591540,1486718839.73411,1,3
22703,38,1470591540,1486718839.73411,1,3
22704,38,1470591540,1486718753.18756,1,3
22705,38,1470591900,1486719199.73411,1,3
22706,38,1470591900,1486719286.27987,1,3
22707,38,1470591900,1486719199.73411,1,3
22708,38,1470596700,1486723999.73411,1,3
22709,38,1470596100,1486723399.73411,1,3
22710,38,1470596700,1486723999.73411,1,3
22711,38,1470597840,1486725139.73411,1,3
22712,38,1470670500,1486797713.18756,1,3
22713,38,1470679800,1486807013.18756,1,3
22714,38,1470681000,1486808213.18756,1,3
22715,38,1470686400,1486813699.73411,1,3
22716,38,1470694140,1486821439.73411,1,3
22717,38,1470914700,1487042086.27987,1,3
22718,38,1470917700,1487044999.73411,1,3
22719,38,1470917700,1487045086.27987,1,3
22720,38,1470917700,1487044999.73411,1,3
22722,38,1470917700,1487045086.27987,1,3
22723,38,1470917700,1487044999.73411,1,3
22725,38,1470917700,1487044913.18756,1,3
22726,38,1470930300,1487057599.73411,1,3
22727,38,1470932640,1487059853.18756,1,3
22729,38,1470937380,1487064593.18756,1,3
22730,38,1470939000,1487066299.73411,1,3
22731,38,1471003200,1487130499.73411,1,3
22732,38,1471003440,1487130739.73411,1,3
22733,38,1471014720,1487142019.73411,1,3
22734,38,1471004100,1487131399.73411,1,3
22735,38,1471011300,1487138426.64023,1,3
22736,38,1471014720,1487142019.73411,1,3
22738,38,1471279800,1487407013.18756,1,3
22739,38,1471280940,1487408326.27987,1,3
22740,38,1471367820,1487495206.27987,1,3
22741,38,1471369800,1487497099.73411,1,3
22742,38,1471376700,1487503826.64023,1,3
22743,38,1471550820,1487678119.73411,1,3
22744,38,1471872600,1487999899.73411,1,3
22745,38,1471872600,1487999986.27987,1,3
22746,38,1471876200,1488003499.73411,1,3
22748,38,1471878600,1488005899.73411,1,3
22749,38,1471966740,1488094039.73411,1,3
22750,38,1471980240,1488107626.27987,1,3
22751,38,1472140320,1488267533.18756,1,3
22752,38,1472148600,1488275813.18756,1,3
22753,38,1472221020,1488348233.18756,1,3
22754,38,1472393100,1488520572.82485,1,3
22755,38,1472395440,1488522826.27987,1,3
22756,38,1472490540,1488617839.73411,1,3
22757,38,1472573340,1488700639.73411,1,3
22758,38,1472837580,1488964879.73411,1,3
22759,38,1472849640,1488977026.27987,1,3
22760,38,1473105120,1489232419.73411,1,3
22761,38,1472481900,1488609113.18756,1,3
22762,38,1472481900,1488609286.27987,1,3
22763,38,1472483280,1488610579.73411,1,3
22764,38,1473151500,1489278799.73411,1,3
22765,38,1473156000,1489283299.73411,1,3
22766,38,1473156900,1489284199.73411,1,3
22767,38,1473157800,1489285013.18756,1,3
22768,38,1473158700,1489285999.73411,1,3
22769,38,1473163500,1489290886.27987,1,3
22770,38,1473169980,1489297279.73411,1,3
22771,38,1473243300,1489370686.27987,1,3
22772,38,1473242940,1489370239.73411,1,3
22773,38,1473242940,1489370326.27987,1,3
22774,38,1459483200,1482551880,1,1
22775,82,1474934400,1534406289.52366,1,3
22776,82,1477526400,1536996745.67846,1,3
22777,82,1477526400,1536998289.52366,1,3
22778,82,1477008000,1536479889.52366,1,3
22779,82,1477612800,1537084689.52366,1,3
22780,82,1478131200,1537603861.4326,1,3
22781,82,1475020800,1534492689.52366,1,3
22782,82,1475020800,1534492689.52366,1,3
22783,82,1540252800,1599721601.79684,1,3
22783,82,1540252800,1599721601.79684,1,3
22784,82,1475280000,1508889599,2,2
22784,82,1508889600,1568362261.4326,1,3
22785,82,1477612800,1537085461.4326,1,3
22786,82,1477008000,1536479889.52366,1,3
22787,82,1475020800,1534493461.4326,1,3
22788,82,1475020800,1534492689.52366,1,3
22789,82,1477008000,1536479889.52366,1,3
22790,82,1477008000,1536480661.4326,1,3
22791,82,1475020800,1501569050.55493,1,3
22792,82,1478131200,1537603861.4326,1,3
22793,82,1477008000,1536480661.4326,1,3
22794,82,1475280000,1538313471.63969,2,3
22794,82,1539561600,1602595071.63969,1,3
22795,82,1478131200,1537603089.52366,1,3
22796,82,1475280000,1509926399,2,2
22796,82,1509926400,1569399061.4326,1,3
22797,82,1475020800,1534491917.60561,1,3
22798,82,1477612800,1537084689.52366,1,3
22799,82,1475280000,1534756520.84079,2,3
22800,82,1477008000,1536479889.52366,1,3
22801,82,1508976000,1568444029.84238,1,3
22802,82,1477008000,1536479889.52366,1,3
22803,82,1475280000,1534751889.52366,2,3
22804,82,1478131200,1537600001.79684,1,3
22805,82,1477612800,1537085461.4326,1,3
22806,82,1508976000,1568447889.52366,1,3
22807,82,1475020800,1534493461.4326,1,3
22808,82,1509321600,1568789629.84238,1,3
22809,82,1474934400,1534406289.52366,1,3
22810,124,1512325800,1530403140,1,1
22811,124,1512325800,1530403140,1,1
22812,124,1481652000,1498867140,1,1
22813,124,1481463000,1498867140,1,1
22814,124,1481463000,1498867140,1,1
22815,124,1512104400,1530403140,1,1
22816,124,1475280000,1491578919.75442,2,3
22817,38,1469721600,1491691568.2463,1,3
22818,38,1470469200,1492439168.2463,1,3
22819,38,1470474000,1492443968.2463,1,3
22820,38,1470555000,1492524968.2463,1,3
22821,38,1470555000,1492524968.2463,1,3
22822,3,1475121600,1497097863.193,1,3
22823,38,1470560400,1492530368.2463,1,3
22824,38,1470558600,1492528568.2463,1,3
22825,3,1475121600,1497091282.07385,1,3
22826,3,1475121600,1497091568.2463,1,3
22827,3,1475121600,1497091568.2463,1,3
22828,3,1475121600,1497091568.2463,1,3
22829,3,1475121600,1497091854.41539,1,3
22830,3,1475121600,1497091854.41539,1,3
22831,3,1475121600,1497091568.2463,1,3
22832,3,1475121600,1497091568.2463,1,3
22833,3,1475121600,1497091568.2463,1,3
22834,3,1475121600,1497091282.07385,1,3
22835,3,1475121600,1497091854.41539,1,3
22836,3,1475121600,1497091568.2463,1,3
22837,3,1475121600,1497091282.07385,1,3
22838,3,1475121600,1497091854.41539,1,3
22839,3,1475121600,1497091568.2463,1,3
22840,3,1475121600,1497091282.07385,1,3
22841,3,1475121600,1497091568.2463,1,3
22842,3,1475121600,1497091568.2463,1,3
22843,3,1475121600,1497091282.07385,1,3
22844,3,1475121600,1497091568.2463,1,3
22845,3,1475121600,1497091568.2463,1,3
22846,3,1475121600,1497091282.07385,1,3
22847,3,1475121600,1497091568.2463,1,3
22848,3,1475121600,1497091568.2463,1,3
22849,3,1475121600,1497091568.2463,1,3
22850,3,1475121600,1497091854.41539,1,3
22851,3,1475121600,1497091854.41539,1,3
22852,3,1475121600,1497091854.41539,1,3
22853,3,1475121600,1497091282.07385,1,3
22854,3,1475121600,1497091568.2463,1,3
22855,3,1475121600,1497091282.07385,1,3
22856,3,1475121600,1497091568.2463,1,3
22857,3,1475121600,1497091282.07385,1,3
22858,3,1475121600,1497091568.2463,1,3
22859,3,1475121600,1497091854.41539,1,3
22860,3,1475121600,1497091854.41539,1,3
22861,3,1475121600,1497091568.2463,1,3
22862,3,1475121600,1497091282.07385,1,3
22863,3,1475121600,1497091568.2463,1,3
22864,3,1475121600,1497091568.2463,1,3
22865,3,1475121600,1497091568.2463,1,3
22866,3,1475121600,1497091282.07385,1,3
22867,38,1473170940,1495140908.2463,1,3
22868,38,1473161100,1495131068.2463,1,3
22869,3,1475294400,1497264368.2463,1,3
22870,38,1473167100,1495137068.2463,1,3
22871,38,1473172740,1495142708.2463,1,3
22872,38,1473251700,1495221668.2463,1,3
22873,38,1473250800,1495220768.2463,1,3
22874,38,1473258600,1495228568.2463,1,3
22875,3,1475294400,1497264368.2463,1,3
22876,3,1475294400,1497264368.2463,1,3
22877,3,1475294400,1497264368.2463,1,3
22878,3,1475121600,1497091568.2463,1,3
22879,3,1475121600,1497091568.2463,1,3
22880,3,1475121600,1497091568.2463,1,3
22881,3,1475121600,1497091568.2463,1,3
22882,3,1475121600,1497091568.2463,1,3
22883,3,1475121600,1497091568.2463,1,3
22884,3,1475121600,1497091568.2463,1,3
22885,3,1475121600,1497091568.2463,1,3
22886,3,1475121600,1497091568.2463,1,3
22887,3,1475121600,1497091568.2463,1,3
